ID,Industry_Name,City,Rank
761,Arts and Crafts,Klamath Falls,115
762,Automotive,Klamath Falls,115
763,Aviation amp; Aerospace,Klamath Falls,115
764,Banking,Klamath Falls,115
765,Biotechnology,Klamath Falls,115
766,Broadcast Media,Klamath Falls,115
767,Building Materials,Klamath Falls,115
768,Business Supplies and Equipment,Klamath Falls,115
769,Capital Markets,Klamath Falls,115
770,Chemicals,Klamath Falls,115
771,Civic amp; Social Organization,Klamath Falls,115
772,Civil Engineering,Klamath Falls,115
773,Commercial Real Estate,Klamath Falls,115
774,Computer amp; Network Security,Klamath Falls,115
775,Computer Games,Klamath Falls,115
776,Computer Hardware,Klamath Falls,115
777,Computer Networking,Klamath Falls,115
778,Computer Software,Klamath Falls,115
779,Construction,Klamath Falls,115
780,Consumer Electronics,Klamath Falls,115
781,Consumer Goods,Klamath Falls,115
782,Consumer Services,Klamath Falls,115
783,Cosmetics,Klamath Falls,115
784,Dairy,Klamath Falls,115
785,Defense amp; Space,Klamath Falls,115
786,Design,Klamath Falls,115
787,Education Management,Klamath Falls,115
788,E-Learning,Klamath Falls,115
789,Electrical/Electronic Manufacturing,Klamath Falls,115
790,Entertainment,Klamath Falls,115
791,Environmental Services,Klamath Falls,115
792,Events Services,Klamath Falls,115
793,Executive Office,Klamath Falls,115
794,Facilities Services,Klamath Falls,115
795,Farming,Klamath Falls,115
796,Financial Services,Klamath Falls,115
797,Fine Art,Klamath Falls,115
798,Fishery,Klamath Falls,115
799,Food amp; Beverages,Klamath Falls,115
800,Food Production,Klamath Falls,115
801,Fund-Raising,Klamath Falls,115
802,Furniture,Klamath Falls,115
803,Gambling amp; Casinos,Klamath Falls,115
804,Glass,Klamath Falls,115
805,Government Administration,Klamath Falls,115
806,Government Relations,Klamath Falls,115
807,Graphic Design,Klamath Falls,115
808,Health,Klamath Falls,115
809,Higher Education,Klamath Falls,115
810,Hospital amp; Health Care,Klamath Falls,115
811,Hospitality,Klamath Falls,115
812,Human Resources,Klamath Falls,115
813,Import and Export,Klamath Falls,115
814,Individual amp; Family Services,Klamath Falls,115
815,Industrial Automation,Klamath Falls,115
816,Information Services,Klamath Falls,115
817,Information Technology and Services,Klamath Falls,115
818,Insurance,Klamath Falls,115
819,International Affairs,Klamath Falls,115
820,International Trade and Development,Klamath Falls,115
821,Internet,Klamath Falls,115
822,Investment Banking,Klamath Falls,115
823,Investment Management,Klamath Falls,115
824,Judiciary,Klamath Falls,115
825,Law Enforcement,Klamath Falls,115
826,Law Practice,Klamath Falls,115
827,Legal Services,Klamath Falls,115
828,Legislative Office,Klamath Falls,115
829,Leisure,Klamath Falls,115
830,Libraries,Klamath Falls,115
831,Logistics and Supply Chain,Klamath Falls,115
832,Luxury Goods amp; Jewelry,Klamath Falls,115
833,Machinery,Klamath Falls,115
834,Management Consulting,Klamath Falls,115
835,Maritime,Klamath Falls,115
836,Market Research,Klamath Falls,115
837,Marketing and Advertising,Klamath Falls,115
838,Mechanical or Industrial Engineering,Klamath Falls,115
839,Media Production,Klamath Falls,115
840,Medical Devices,Klamath Falls,115
841,Medical Practice,Klamath Falls,115
842,Mental Health Care,Klamath Falls,115
843,Military,Klamath Falls,115
844,Mining amp; Metals,Klamath Falls,115
845,Motion Pictures and Film,Klamath Falls,115
846,Museums and Institutions,Klamath Falls,115
847,Music,Klamath Falls,115
848,Nanotechnology,Klamath Falls,115
849,Newspapers,Klamath Falls,115
850,Nonprofit Organization Management,Klamath Falls,115
851,Oil amp; Energy,Klamath Falls,115
852,Online Media,Klamath Falls,115
853,Outsourcing/Offshoring,Klamath Falls,115
854,Package/Freight Delivery,Klamath Falls,115
855,Packaging and Containers,Klamath Falls,115
856,Paper amp; Forest Products,Klamath Falls,115
857,Performing Arts,Klamath Falls,115
858,Pharmaceuticals,Klamath Falls,115
859,Philanthropy,Klamath Falls,115
860,Photography,Klamath Falls,115
861,Plastics,Klamath Falls,115
862,Political Organization,Klamath Falls,115
863,Primary/Secondary Education,Klamath Falls,115
864,Printing,Klamath Falls,115
865,Professional Training amp; Coaching,Klamath Falls,115
866,Program Development,Klamath Falls,115
867,Public Policy,Klamath Falls,115
868,Public Relations and Communications,Klamath Falls,115
869,Public Safety,Klamath Falls,115
870,Publishing,Klamath Falls,115
871,Railroad Manufacture,Klamath Falls,115
872,Ranching,Klamath Falls,115
873,Real Estate,Klamath Falls,115
874,Recreational Facilities and Services,Klamath Falls,115
875,Religious Institutions,Klamath Falls,115
876,Renewables amp; Environment,Klamath Falls,115
877,Research,Klamath Falls,115
878,Restaurants,Klamath Falls,115
879,Retail,Klamath Falls,115
880,Security and Investigations,Klamath Falls,115
881,Semiconductors,Klamath Falls,115
882,Shipbuilding,Klamath Falls,115
883,Sporting Goods,Klamath Falls,115
884,Sports,Klamath Falls,115
885,Staffing and Recruiting,Klamath Falls,115
886,Supermarkets,Klamath Falls,115
887,Telecommunications,Klamath Falls,115
888,Textiles,Klamath Falls,115
889,Think Tanks,Klamath Falls,115
890,Tobacco,Klamath Falls,115
891,Translation and Localization,Klamath Falls,115
892,Transportation/Trucking/Railroad,Klamath Falls,115
893,Utilities,Klamath Falls,115
894,Venture Capital amp; Private Equity,Klamath Falls,115
895,Veterinary,Klamath Falls,115
896,Warehousing,Klamath Falls,115
897,Wholesale,Klamath Falls,115
898,Wine and Spirits,Klamath Falls,115
899,Wireless,Klamath Falls,115
900,Writing and Editing,Klamath Falls,115
901,Accounting,Fort Yukon,114
902,Airlines/Aviation,Oakdale,114
903,Alternative Medicine,West Saint Paul,114
904,Animation,West Saint Paul,114
905,Apparel amp; Fashion,West Saint Paul,114
906,Architecture amp; Planning,West Saint Paul,114
907,Arts and Crafts,West Saint Paul,114
908,Automotive,West Saint Paul,114
909,Aviation amp; Aerospace,West Saint Paul,114
910,Banking,West Saint Paul,114
911,Biotechnology,West Saint Paul,114
912,Broadcast Media,West Saint Paul,114
913,Building Materials,West Saint Paul,114
914,Business Supplies and Equipment,West Saint Paul,114
915,Capital Markets,West Saint Paul,114
916,Chemicals,West Saint Paul,114
917,Civic amp; Social Organization,West Saint Paul,114
918,Civil Engineering,West Saint Paul,114
919,Commercial Real Estate,West Saint Paul,114
920,Computer amp; Network Security,West Saint Paul,114
921,Computer Games,West Saint Paul,114
922,Computer Hardware,West Saint Paul,114
923,Computer Networking,West Saint Paul,114
924,Computer Software,West Saint Paul,114
925,Construction,West Saint Paul,114
926,Consumer Electronics,West Saint Paul,114
927,Consumer Goods,West Saint Paul,114
928,Consumer Services,West Saint Paul,114
929,Cosmetics,West Saint Paul,114
930,Dairy,West Saint Paul,114
931,Defense amp; Space,West Saint Paul,114
932,Design,West Saint Paul,114
933,Education Management,West Saint Paul,114
934,E-Learning,West Saint Paul,114
935,Electrical/Electronic Manufacturing,West Saint Paul,114
936,Entertainment,West Saint Paul,114
937,Environmental Services,West Saint Paul,114
938,Events Services,West Saint Paul,114
939,Executive Office,West Saint Paul,114
940,Facilities Services,West Saint Paul,114
941,Farming,West Saint Paul,114
942,Financial Services,West Saint Paul,114
943,Fine Art,West Saint Paul,114
944,Fishery,West Saint Paul,114
945,Food amp; Beverages,West Saint Paul,114
946,Food Production,West Saint Paul,114
947,Fund-Raising,West Saint Paul,114
948,Furniture,West Saint Paul,114
949,Gambling amp; Casinos,West Saint Paul,114
950,Glass,West Saint Paul,114
951,Government Administration,West Saint Paul,114
952,Government Relations,West Saint Paul,114
953,Graphic Design,West Saint Paul,114
954,Health,West Saint Paul,114
955,Higher Education,West Saint Paul,114
956,Hospital amp; Health Care,West Saint Paul,114
957,Hospitality,West Saint Paul,114
958,Human Resources,West Saint Paul,114
959,Import and Export,West Saint Paul,114
960,Individual amp; Family Services,West Saint Paul,114
961,Industrial Automation,West Saint Paul,114
962,Information Services,West Saint Paul,114
963,Information Technology and Services,West Saint Paul,114
964,Insurance,West Saint Paul,114
965,International Affairs,West Saint Paul,114
966,International Trade and Development,West Saint Paul,114
967,Internet,West Saint Paul,114
968,Investment Banking,West Saint Paul,114
969,Investment Management,West Saint Paul,114
970,Judiciary,West Saint Paul,114
971,Law Enforcement,West Saint Paul,114
972,Law Practice,West Saint Paul,114
973,Legal Services,West Saint Paul,114
974,Legislative Office,West Saint Paul,114
975,Leisure,West Saint Paul,114
976,Libraries,West Saint Paul,114
977,Logistics and Supply Chain,West Saint Paul,114
978,Luxury Goods amp; Jewelry,West Saint Paul,114
979,Machinery,West Saint Paul,114
980,Management Consulting,West Saint Paul,114
981,Maritime,West Saint Paul,114
982,Market Research,West Saint Paul,114
983,Marketing and Advertising,West Saint Paul,114
984,Mechanical or Industrial Engineering,West Saint Paul,114
985,Media Production,West Saint Paul,114
986,Medical Devices,West Saint Paul,114
987,Medical Practice,West Saint Paul,114
988,Mental Health Care,West Saint Paul,114
989,Military,West Saint Paul,114
990,Mining amp; Metals,West Saint Paul,114
991,Motion Pictures and Film,West Saint Paul,114
992,Museums and Institutions,West Saint Paul,114
993,Music,West Saint Paul,114
994,Nanotechnology,West Saint Paul,114
995,Newspapers,West Saint Paul,114
996,Nonprofit Organization Management,West Saint Paul,114
997,Oil amp; Energy,West Saint Paul,114
998,Online Media,West Saint Paul,114
999,Outsourcing/Offshoring,West Saint Paul,114
1000,Package/Freight Delivery,West Saint Paul,114
1001,Packaging and Containers,West Saint Paul,114
1002,Paper amp; Forest Products,West Saint Paul,114
1003,Performing Arts,West Saint Paul,114
1004,Pharmaceuticals,West Saint Paul,114
1005,Philanthropy,West Saint Paul,114
1006,Photography,West Saint Paul,114
1007,Plastics,West Saint Paul,114
1008,Political Organization,West Saint Paul,114
1009,Primary/Secondary Education,West Saint Paul,114
1010,Printing,West Saint Paul,114
1011,Professional Training amp; Coaching,West Saint Paul,114
1012,Program Development,West Saint Paul,114
1013,Public Policy,West Saint Paul,114
1014,Public Relations and Communications,West Saint Paul,114
1015,Public Safety,West Saint Paul,114
1016,Publishing,West Saint Paul,114
1017,Railroad Manufacture,West Saint Paul,114
1018,Ranching,West Saint Paul,114
1019,Real Estate,West Saint Paul,114
1020,Recreational Facilities and Services,West Saint Paul,114
1021,Religious Institutions,West Saint Paul,114
1022,Renewables amp; Environment,West Saint Paul,114
1023,Research,West Saint Paul,114
1024,Restaurants,West Saint Paul,114
1025,Retail,West Saint Paul,114
1026,Security and Investigations,West Saint Paul,114
1027,Semiconductors,West Saint Paul,114
1028,Shipbuilding,West Saint Paul,114
1029,Sporting Goods,West Saint Paul,114
1030,Sports,West Saint Paul,114
1031,Staffing and Recruiting,West Saint Paul,114
1032,Supermarkets,West Saint Paul,114
1033,Telecommunications,West Saint Paul,114
1034,Textiles,West Saint Paul,114
1035,Think Tanks,West Saint Paul,114
1036,Tobacco,West Saint Paul,114
1037,Translation and Localization,West Saint Paul,114
1038,Transportation/Trucking/Railroad,West Saint Paul,114
1039,Utilities,West Saint Paul,114
1040,Venture Capital amp; Private Equity,West Saint Paul,114
1041,Veterinary,West Saint Paul,114
1042,Warehousing,West Saint Paul,114
1043,Wholesale,West Saint Paul,114
1044,Wine and Spirits,West Saint Paul,114
1045,Wireless,West Saint Paul,114
1046,Writing and Editing,West Saint Paul,114
1047,Accounting,Allakaket,113
1048,Airlines/Aviation,Marshfield,113
1049,Alternative Medicine,Salmon Creek,113
1050,Animation,Salmon Creek,113
1051,Apparel amp; Fashion,Salmon Creek,113
1052,Architecture amp; Planning,Salmon Creek,113
1053,Arts and Crafts,Salmon Creek,113
1054,Automotive,Salmon Creek,113
1055,Aviation amp; Aerospace,Salmon Creek,113
1056,Banking,Salmon Creek,113
1057,Biotechnology,Salmon Creek,113
1058,Broadcast Media,Salmon Creek,113
1059,Building Materials,Salmon Creek,113
1060,Business Supplies and Equipment,Salmon Creek,113
1061,Capital Markets,Salmon Creek,113
1062,Chemicals,Salmon Creek,113
1063,Civic amp; Social Organization,Salmon Creek,113
1064,Civil Engineering,Salmon Creek,113
1065,Commercial Real Estate,Salmon Creek,113
1066,Computer amp; Network Security,Salmon Creek,113
1067,Computer Games,Salmon Creek,113
1068,Computer Hardware,Salmon Creek,113
1069,Computer Networking,Salmon Creek,113
1070,Computer Software,Salmon Creek,113
1071,Construction,Salmon Creek,113
1072,Consumer Electronics,Salmon Creek,113
1073,Consumer Goods,Salmon Creek,113
1074,Consumer Services,Salmon Creek,113
1075,Cosmetics,Salmon Creek,113
1076,Dairy,Salmon Creek,113
1077,Defense amp; Space,Salmon Creek,113
1078,Design,Salmon Creek,113
1079,Education Management,Salmon Creek,113
1080,E-Learning,Salmon Creek,113
1081,Electrical/Electronic Manufacturing,Salmon Creek,113
1082,Entertainment,Salmon Creek,113
1083,Environmental Services,Salmon Creek,113
1084,Events Services,Salmon Creek,113
1085,Executive Office,Salmon Creek,113
1086,Facilities Services,Salmon Creek,113
1087,Farming,Salmon Creek,113
1088,Financial Services,Salmon Creek,113
1089,Fine Art,Salmon Creek,113
1090,Fishery,Salmon Creek,113
1091,Food amp; Beverages,Salmon Creek,113
1092,Food Production,Salmon Creek,113
1093,Fund-Raising,Salmon Creek,113
1094,Furniture,Salmon Creek,113
1095,Gambling amp; Casinos,Salmon Creek,113
1096,Glass,Salmon Creek,113
1097,Government Administration,Salmon Creek,113
1098,Government Relations,Salmon Creek,113
1099,Graphic Design,Salmon Creek,113
1100,Health,Salmon Creek,113
1101,Higher Education,Salmon Creek,113
1102,Hospital amp; Health Care,Salmon Creek,113
1103,Hospitality,Salmon Creek,113
1104,Human Resources,Salmon Creek,113
1105,Import and Export,Salmon Creek,113
1106,Individual amp; Family Services,Salmon Creek,113
1107,Industrial Automation,Salmon Creek,113
1108,Information Services,Salmon Creek,113
1109,Information Technology and Services,Salmon Creek,113
1110,Insurance,Salmon Creek,113
1111,International Affairs,Salmon Creek,113
1112,International Trade and Development,Salmon Creek,113
1113,Internet,Salmon Creek,113
1114,Investment Banking,Salmon Creek,113
1115,Investment Management,Salmon Creek,113
1116,Judiciary,Salmon Creek,113
1117,Law Enforcement,Salmon Creek,113
1118,Law Practice,Salmon Creek,113
1119,Legal Services,Salmon Creek,113
1120,Legislative Office,Salmon Creek,113
1121,Leisure,Salmon Creek,113
1122,Libraries,Salmon Creek,113
1123,Logistics and Supply Chain,Salmon Creek,113
1124,Luxury Goods amp; Jewelry,Salmon Creek,113
1125,Machinery,Salmon Creek,113
1126,Management Consulting,Salmon Creek,113
1127,Maritime,Salmon Creek,113
1128,Market Research,Salmon Creek,113
1129,Marketing and Advertising,Salmon Creek,113
1130,Mechanical or Industrial Engineering,Salmon Creek,113
1131,Media Production,Salmon Creek,113
1132,Medical Devices,Salmon Creek,113
1133,Medical Practice,Salmon Creek,113
1134,Mental Health Care,Salmon Creek,113
1135,Military,Salmon Creek,113
1136,Mining amp; Metals,Salmon Creek,113
1137,Motion Pictures and Film,Salmon Creek,113
1138,Museums and Institutions,Salmon Creek,113
1139,Music,Salmon Creek,113
1140,Nanotechnology,Salmon Creek,113
1141,Newspapers,Salmon Creek,113
1142,Nonprofit Organization Management,Salmon Creek,113
1143,Oil amp; Energy,Salmon Creek,113
1144,Online Media,Salmon Creek,113
1145,Outsourcing/Offshoring,Salmon Creek,113
1146,Package/Freight Delivery,Salmon Creek,113
1147,Packaging and Containers,Salmon Creek,113
1148,Paper amp; Forest Products,Salmon Creek,113
1149,Performing Arts,Salmon Creek,113
1150,Pharmaceuticals,Salmon Creek,113
1151,Philanthropy,Salmon Creek,113
1152,Photography,Salmon Creek,113
1153,Plastics,Salmon Creek,113
1154,Political Organization,Salmon Creek,113
1155,Primary/Secondary Education,Salmon Creek,113
1156,Printing,Salmon Creek,113
1157,Professional Training amp; Coaching,Salmon Creek,113
1158,Program Development,Salmon Creek,113
1159,Public Policy,Salmon Creek,113
1160,Public Relations and Communications,Salmon Creek,113
1161,Public Safety,Salmon Creek,113
1162,Publishing,Salmon Creek,113
1163,Railroad Manufacture,Salmon Creek,113
1164,Ranching,Salmon Creek,113
1165,Real Estate,Salmon Creek,113
1166,Recreational Facilities and Services,Salmon Creek,113
1167,Religious Institutions,Salmon Creek,113
1168,Renewables amp; Environment,Salmon Creek,113
1169,Research,Salmon Creek,113
1170,Restaurants,Salmon Creek,113
1171,Retail,Salmon Creek,113
1172,Security and Investigations,Salmon Creek,113
1173,Semiconductors,Salmon Creek,113
1174,Shipbuilding,Salmon Creek,113
1175,Sporting Goods,Salmon Creek,113
1176,Sports,Salmon Creek,113
1177,Staffing and Recruiting,Salmon Creek,113
1178,Supermarkets,Salmon Creek,113
1179,Telecommunications,Salmon Creek,113
1180,Textiles,Salmon Creek,113
1181,Think Tanks,Salmon Creek,113
1182,Tobacco,Salmon Creek,113
1183,Translation and Localization,Salmon Creek,113
1184,Transportation/Trucking/Railroad,Salmon Creek,113
1185,Utilities,Salmon Creek,113
1186,Venture Capital amp; Private Equity,Salmon Creek,113
